"<DATE>","<TIME>","<OPEN>","<HIGH>","<LOW>","<CLOSE>","<VOL>"
"20240808","094300",157200.0,157400.0,156700.0,156700.0,3885
"20240808","094400",156800.0,157100.0,156700.0,156800.0,2774
"20240808","094500",156800.0,157100.0,156600.0,156700.0,3117
"20240808","094600",156700.0,157100.0,156700.0,156700.0,1341
"20240808","094700",156800.0,156900.0,156500.0,156500.0,4356
"20240808","094800",156600.0,156900.0,156400.0,156600.0,2821
"20240808","094900",156600.0,157100.0,156500.0,156700.0,1410
"20240808","095000",156700.0,157400.0,156600.0,157400.0,2532
"20240808","095100",157400.0,158100.0,157400.0,158100.0,1103
"20240808","095200",158100.0,158200.0,157700.0,157800.0,1984
"20240808","095300",157700.0,158000.0,157500.0,157700.0,716
"20240808","095400",158000.0,158500.0,157900.0,158000.0,880
"20240808","095500",158000.0,158300.0,157900.0,158200.0,371
"20240808","095600",158200.0,158700.0,158200.0,158700.0,1362
"20240808","095700",158600.0,158800.0,158500.0,158600.0,1865
"20240808","095800",158700.0,159100.0,158600.0,159000.0,900
"20240808","095900",159100.0,159200.0,158700.0,158800.0,1648
"20240808","100000",158700.0,159000.0,158700.0,158800.0,586
"20240808","100100",158800.0,159000.0,158700.0,158800.0,1566
"20240808","100200",158800.0,158800.0,158600.0,158700.0,697
"20240808","100300",158700.0,159700.0,158600.0,159600.0,1997
"20240808","100400",159600.0,160100.0,159600.0,160000.0,5296
"20240808","100500",160000.0,160100.0,159900.0,160100.0,1702
"20240808","100600",160100.0,160200.0,159900.0,160100.0,1498
"20240808","100700",160000.0,160100.0,159000.0,159200.0,4188
"20240808","100800",159200.0,159900.0,159200.0,159900.0,1221
"20240808","100900",159700.0,160000.0,159300.0,159300.0,1095
"20240808","101000",159300.0,159400.0,159000.0,159000.0,1263
"20240808","101100",159000.0,159200.0,159000.0,159000.0,347
"20240808","101200",158900.0,159200.0,158900.0,159200.0,398
"20240808","101300",159100.0,159200.0,158800.0,159000.0,664
"20240808","101400",158800.0,159200.0,158800.0,159000.0,586
"20240808","101500",159300.0,159800.0,159100.0,159800.0,560
"20240808","101600",159700.0,159900.0,159700.0,159900.0,973
"20240808","101700",159800.0,160100.0,159800.0,159900.0,802
"20240808","101800",160000.0,160000.0,159200.0,159300.0,2016
"20240808","101900",159400.0,159700.0,159300.0,159400.0,1424
"20240808","102000",159400.0,159500.0,159400.0,159400.0,354
"20240808","102100",159500.0,159600.0,159300.0,159500.0,545
"20240808","102200",159500.0,159500.0,158800.0,159000.0,2378
"20240808","102300",159000.0,159000.0,158700.0,158800.0,563
"20240808","102400",159000.0,159300.0,158800.0,159000.0,408
"20240808","102500",159100.0,159100.0,159000.0,159100.0,487
"20240808","102600",159200.0,159500.0,159100.0,159300.0,392
"20240808","102700",159300.0,159300.0,159100.0,159100.0,446
"20240808","102800",159200.0,159500.0,159000.0,159500.0,555
"20240808","102900",159400.0,159500.0,159100.0,159100.0,318
"20240808","103000",159100.0,159500.0,158900.0,158900.0,429
"20240808","103100",158900.0,158900.0,158700.0,158900.0,2078
"20240808","103200",158900.0,159100.0,158900.0,159000.0,104
"20240808","103300",159000.0,159000.0,158900.0,158900.0,218
"20240808","103400",158900.0,159000.0,158700.0,158800.0,579
