<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220315,100400,427581.8125000,440000.0000000,445000.0000000,432000.0000000,106615
20220315,100500,427581.8125000,440000.0000000,445000.0000000,432000.0000000,106615
20220315,100600,427581.8125000,440000.0000000,445000.0000000,432000.0000000,106615
20220315,100700,427581.8125000,440000.0000000,445000.0000000,432000.0000000,106615
20220316,100100,427581.8125000,440000.0000000,448500.0000000,435500.0000000,112638
20220316,100200,427581.8125000,440000.0000000,448500.0000000,435500.0000000,112638
20220316,100300,427581.8125000,440000.0000000,448500.0000000,435500.0000000,112638
20220316,100400,427581.8125000,440000.0000000,448500.0000000,435500.0000000,112638
20220316,100500,427581.8125000,440000.0000000,448500.0000000,435500.0000000,112638
20220316,100600,427581.8125000,440000.0000000,448500.0000000,435500.0000000,112638
20220316,100700,427581.8125000,440000.0000000,448500.0000000,435500.0000000,112638
20220317,100100,453819.7812500,467000.0000000,476500.0000000,448500.0000000,270376
20220317,100200,453819.7812500,467000.0000000,476500.0000000,448500.0000000,270376
20220317,100300,453819.7812500,467000.0000000,476500.0000000,448500.0000000,270376
20220317,100400,453819.7812500,467000.0000000,476500.0000000,448500.0000000,270376
20220317,100500,453819.7812500,467000.0000000,476500.0000000,448500.0000000,270376
20220317,100600,453819.7812500,467000.0000000,476500.0000000,448500.0000000,270376
20220317,100700,453819.7812500,467000.0000000,476500.0000000,448500.0000000,270376
20220318,100100,453819.7812500,467000.0000000,472000.0000000,462500.0000000,133139
20220318,100200,453819.7812500,467000.0000000,472000.0000000,462500.0000000,133139
20220318,100300,453819.7812500,467000.0000000,472000.0000000,462500.0000000,133139
20220318,100400,453819.7812500,467000.0000000,472000.0000000,462500.0000000,133139
20220318,100500,453819.7812500,467000.0000000,472000.0000000,462500.0000000,133139
20220318,100600,453819.7812500,467000.0000000,472000.0000000,462500.0000000,133139
20220318,100700,453819.7812500,467000.0000000,472000.0000000,462500.0000000,133139
20220321,100100,453819.7812500,467000.0000000,467000.0000000,467000.0000000,0
20220321,100200,453819.7812500,467000.0000000,467000.0000000,467000.0000000,0
20220321,100300,453819.7812500,467000.0000000,467000.0000000,467000.0000000,0
20220321,100400,453819.7812500,467000.0000000,467000.0000000,467000.0000000,0
20220321,100500,453819.7812500,467000.0000000,467000.0000000,467000.0000000,0
20220321,100600,453819.7812500,467000.0000000,467000.0000000,467000.0000000,0
20220321,100700,453819.7812500,467000.0000000,467000.0000000,467000.0000000,0
20220322,100100,449932.6562500,463000.0000000,467500.0000000,460000.0000000,89919
20220322,100200,449932.6562500,463000.0000000,467500.0000000,460000.0000000,89919
20220322,100300,449932.6562500,463000.0000000,467500.0000000,460000.0000000,89919
20220322,100400,449932.6562500,463000.0000000,467500.0000000,460000.0000000,89919
20220322,100500,449932.6562500,463000.0000000,467500.0000000,460000.0000000,89919
20220322,100600,449932.6562500,463000.0000000,467500.0000000,460000.0000000,89919
20220322,100700,449932.6562500,463000.0000000,467500.0000000,460000.0000000,89919
20220323,100100,455763.3125000,469000.0000000,476500.0000000,465500.0000000,107935
20220323,100200,455763.3125000,469000.0000000,476500.0000000,465500.0000000,107935
20220323,100300,455763.3125000,469000.0000000,476500.0000000,465500.0000000,107935
20220323,100400,455763.3125000,469000.0000000,476500.0000000,465500.0000000,107935
20220323,100500,455763.3125000,469000.0000000,476500.0000000,465500.0000000,107935
20220323,100600,455763.3125000,469000.0000000,476500.0000000,465500.0000000,107935
20220323,100700,455763.3125000,469000.0000000,476500.0000000,465500.0000000,107935
20220324,100100,449446.7812500,462500.0000000,467500.0000000,458500.0000000,90061
