<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220216,100200,36565.7265625,41050.0000000,41200.0000000,40200.0000000,214846
20220216,100300,36565.7265625,41050.0000000,41200.0000000,40200.0000000,214846
20220216,100400,36565.7265625,41050.0000000,41200.0000000,40200.0000000,214846
20220216,100500,36565.7265625,41050.0000000,41200.0000000,40200.0000000,214846
20220216,100600,36565.7265625,41050.0000000,41200.0000000,40200.0000000,214846
20220216,100700,36565.7265625,41050.0000000,41200.0000000,40200.0000000,214846
20220217,100100,36966.5664062,41500.0000000,41600.0000000,41000.0000000,203958
20220217,100200,36966.5664062,41500.0000000,41600.0000000,41000.0000000,203958
20220217,100300,36966.5664062,41500.0000000,41600.0000000,41000.0000000,203958
20220217,100400,36966.5664062,41500.0000000,41600.0000000,41000.0000000,203958
20220217,100500,36966.5664062,41500.0000000,41600.0000000,41000.0000000,203958
20220217,100600,36966.5664062,41500.0000000,41600.0000000,41000.0000000,203958
20220217,100700,36966.5664062,41500.0000000,41600.0000000,41000.0000000,203958
20220218,100100,36387.5703125,40850.0000000,41400.0000000,40800.0000000,154049
20220218,100200,36387.5703125,40850.0000000,41400.0000000,40800.0000000,154049
20220218,100300,36387.5703125,40850.0000000,41400.0000000,40800.0000000,154049
20220218,100400,36387.5703125,40850.0000000,41400.0000000,40800.0000000,154049
20220218,100500,36387.5703125,40850.0000000,41400.0000000,40800.0000000,154049
20220218,100600,36387.5703125,40850.0000000,41400.0000000,40800.0000000,154049
20220218,100700,36387.5703125,40850.0000000,41400.0000000,40800.0000000,154049
20220221,100100,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220221,100200,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220221,100300,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220221,100400,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220221,100500,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220221,100600,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220221,100700,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220222,100100,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220222,100200,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220222,100300,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220222,100400,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220222,100500,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220222,100600,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220222,100700,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220223,100100,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220223,100200,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220223,100300,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220223,100400,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220223,100500,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220223,100600,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220223,100700,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220224,100100,36343.0351562,40800.0000000,41000.0000000,39800.0000000,249957
20220224,100200,36343.0351562,40800.0000000,41000.0000000,39800.0000000,249957
20220224,100300,36343.0351562,40800.0000000,41000.0000000,39800.0000000,249957
20220224,100400,36343.0351562,40800.0000000,41000.0000000,39800.0000000,249957
20220224,100500,36343.0351562,40800.0000000,41000.0000000,39800.0000000,249957
20220224,100600,36343.0351562,40800.0000000,41000.0000000,39800.0000000,249957
20220224,100700,36343.0351562,40800.0000000,41000.0000000,39800.0000000,249957
20220225,100100,36075.8046875,40500.0000000,40850.0000000,40050.0000000,156114
20220225,100200,36075.8046875,40500.0000000,40850.0000000,40050.0000000,156114
20220225,100300,36075.8046875,40500.0000000,40850.0000000,40050.0000000,156114
20220225,100400,36075.8046875,40500.0000000,40850.0000000,40050.0000000,156114
20220225,100500,36075.8046875,40500.0000000,40850.0000000,40050.0000000,156114
20220225,100600,36075.8046875,40500.0000000,40850.0000000,40050.0000000,156114
20220225,100700,36075.8046875,40500.0000000,40850.0000000,40050.0000000,156114
20220228,100100,36075.8046875,40500.0000000,40500.0000000,40500.0000000,0
20220228,100200,36075.8046875,40500.0000000,40500.0000000,40500.0000000,0
20220228,100300,36075.8046875,40500.0000000,40500.0000000,40500.0000000,0
20220228,100400,36075.8046875,40500.0000000,40500.0000000,40500.0000000,0
20220228,100500,36075.8046875,40500.0000000,40500.0000000,40500.0000000,0
20220228,100600,36075.8046875,40500.0000000,40500.0000000,40500.0000000,0
20220228,100700,36075.8046875,40500.0000000,40500.0000000,40500.0000000,0
20220302,100100,36832.9531250,41350.0000000,41750.0000000,40400.0000000,352161
20220302,100200,36832.9531250,41350.0000000,41750.0000000,40400.0000000,352161
20220302,100300,36832.9531250,41350.0000000,41750.0000000,40400.0000000,352161
20220302,100400,36832.9531250,41350.0000000,41750.0000000,40400.0000000,352161
20220302,100500,36832.9531250,41350.0000000,41750.0000000,40400.0000000,352161
20220302,100600,36832.9531250,41350.0000000,41750.0000000,40400.0000000,352161
20220302,100700,36832.9531250,41350.0000000,41750.0000000,40400.0000000,352161
20220303,100100,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220303,100200,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220303,100300,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220303,100400,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220303,100500,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220303,100600,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220303,100700,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220304,100100,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220304,100200,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220304,100300,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220304,100400,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220304,100500,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220304,100600,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220304,100700,36832.9531250,41350.0000000,41350.0000000,41350.0000000,0
20220307,100100,37322.8710938,41900.0000000,43200.0000000,41850.0000000,306880
20220307,100200,37322.8710938,41900.0000000,43200.0000000,41850.0000000,306880
20220307,100300,37322.8710938,41900.0000000,43200.0000000,41850.0000000,306880
20220307,100400,37322.8710938,41900.0000000,43200.0000000,41850.0000000,306880
20220307,100500,37322.8710938,41900.0000000,43200.0000000,41850.0000000,306880
20220307,100600,37322.8710938,41900.0000000,43200.0000000,41850.0000000,306880
20220307,100700,37322.8710938,41900.0000000,43200.0000000,41850.0000000,306880
20220308,100100,36209.4179688,40650.0000000,42200.0000000,40550.0000000,223253
20220308,100200,36209.4179688,40650.0000000,42200.0000000,40550.0000000,223253
20220308,100300,36209.4179688,40650.0000000,42200.0000000,40550.0000000,223253
20220308,100400,36209.4179688,40650.0000000,42200.0000000,40550.0000000,223253
20220308,100500,36209.4179688,40650.0000000,42200.0000000,40550.0000000,223253
20220308,100600,36209.4179688,40650.0000000,42200.0000000,40550.0000000,223253
20220308,100700,36209.4179688,40650.0000000,42200.0000000,40550.0000000,223253
20220310,100100,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220310,100200,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220310,100300,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220310,100400,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
